search URL:,https://patents.google.com/?assignee=MANNKIND+CORP
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-D636869-S,Dry powder inhaler ,Mannkind Corporation,"Brendan Laurenzi, P. Spencer Kinsey, Benoit Adamo, John M. Polidoro, Chad C. Smutney",2010-06-14,2010-06-14,2011-04-26,2011-04-26,https://patents.google.com/patent/USD636869S1/en,https://patentimages.storage.googleapis.com/5d/5d/0f/34f518ae87c784/USD0636869-20110426-D00000.png
US-D636867-S,Dry powder inhaler ,Mannkind Corporation,"John M. Polidoro, Benoit Adamo, Brendan Laurenzi, P. Spencer Kinsey, Chad C. Smutney",2010-06-14,2010-06-14,2011-04-26,2011-04-26,https://patents.google.com/patent/USD636867S1/en,https://patentimages.storage.googleapis.com/66/cf/f5/47b9aa8f6ad5ea/USD0636867-20110426-D00000.png
US-D674893-S,Inhaler device ,Mannkind Corporation,"P. Spencer Kinsey, Benoit Adamo",2011-10-20,2011-10-20,2013-01-22,2013-01-22,https://patents.google.com/patent/USD674893S1/en,https://patentimages.storage.googleapis.com/2a/20/42/332a24e77d8347/USD0674893-20130122-D00000.png
US-2006008468-A1,Combinations of tumor-associated antigens in diagnostics for various types of cancers ,"Chih-Sheng Chiang, Simard John J","Chih-Sheng Chiang, John Simard",2004-06-17,2005-06-17,2006-01-12,,https://patents.google.com/patent/US20060008468A1/en,https://patentimages.storage.googleapis.com/38/95/e9/ea8679d3c24ccb/US20060008468A1-20060112-D00001.png
AU-2010226547-B2,Inhaler adaptor for a laser diffraction apparatus and method for measuring particle size distribution ,Mannkind Corp,"Benoit Adamo, Saiyam Shah, Chad C Smutney",2009-03-18,2010-03-18,2013-09-26,2013-09-26,https://patents.google.com/patent/AU2010226547B2/en,
EP-2379511-B1,Substituted diketopiperazine analogs for use as drug delivery agents ,MannKind Corporation,Kelly Sullivan Kraft,2008-12-29,2009-12-29,2014-12-17,2014-12-17,https://patents.google.com/patent/EP2379511B1/en,https://patentimages.storage.googleapis.com/6f/90/9d/7f02166b2f8ebd/imgf0001.png
CA-2765156-C,Diketopiperazine microparticles with defined isomer contents ,"Mannkind Corporation, Kelly S. Kraft, Karla Somerville","Kelly S. Kraft, Karla Somerville",2009-06-12,2010-06-11,2018-04-10,2018-04-10,https://patents.google.com/patent/CA2765156C/en,
US-2006153778-A1,Methods and compositions for minimizing accrual of inhalable insulin in the lungs ,Mannkind Corporation,"Cohava Gelber, Anders Boss",2005-01-10,2006-01-10,2006-07-13,,https://patents.google.com/patent/US20060153778A1/en,https://patentimages.storage.googleapis.com/1c/99/ac/b25a326ecb0c0b/US20060153778A1-20060713-D00000.png
US-D614760-S,Dry powder inhaler ,Mannkind Corporation,"Chad C. Smutney, John M. Polidoro, P. Spencer Kinsey, Benoit Adamo",2008-06-13,2009-03-04,2010-04-27,2010-04-27,https://patents.google.com/patent/USD614760S1/en,https://patentimages.storage.googleapis.com/USD614760S1/USD0614760-20100427-D00000.png
US-D629506-S,Dry powder inhaler ,Mannkind Corporation,"Benoit Adamo, Chad C. Smutney, P. Spencer Kinsey, Daniel McMichael Stipe, David Schoch Chapin",2008-12-01,2008-12-01,2010-12-21,2010-12-21,https://patents.google.com/patent/USD629506S1/en,https://patentimages.storage.googleapis.com/fa/ba/b6/e38c848040cb09/USD0629506-20101221-D00000.png
EP-1915171-B1,Method of preserving the function of insulin-producing cells ,MannKind Corporation,"Anders Hasager Boss, Wayman Wendell Cheatham, David C. Diamond",2005-08-01,2006-08-01,2013-11-20,2013-11-20,https://patents.google.com/patent/EP1915171B1/en,https://patentimages.storage.googleapis.com/2c/e2/91/762ec173f24392/imgf0001.png
US-D636868-S,Dry powder inhaler ,Mannkind Corporation,"P. Spencer Kinsey, Benoit Adamo, John M. Polidoro, Brendan Laurenzi, Chad C. Smutney",2010-06-14,2010-06-14,2011-04-26,2011-04-26,https://patents.google.com/patent/USD636868S1/en,https://patentimages.storage.googleapis.com/11/d0/b7/d75a818d165250/USD0636868-20110426-D00000.png
US-D635242-S,Dry powder inhaler ,Mannkind Corporation,"Benoit Adamo, Chad C. Smutney, P. Spencer Kinsey, Daniel McMichael Stipe, David Schoch Chapin",2008-12-01,2008-12-01,2011-03-29,2011-03-29,https://patents.google.com/patent/USD635242S1/en,https://patentimages.storage.googleapis.com/1a/50/46/f4ae1e0972d341/USD0635242-20110329-D00000.png
US-D629505-S,Dry powder inhaler ,Mannkind Corporation,"Benoit Adamo, Chad C. Smutney, P. Spencer Kinsey, Daniel McMichael Stipe, David Schoch Chapin",2008-12-01,2008-12-01,2010-12-21,2010-12-21,https://patents.google.com/patent/USD629505S1/en,https://patentimages.storage.googleapis.com/2f/d9/c5/3b893068041808/USD0629505-20101221-D00000.png
AU-2012214592-B2,"Formation of N-protected bis-3,6-(4-aminoalkyl) -2,5,diketopiperazine ","Mannkind, Corp","John J. Freeman, Melissa HEITMANN, Adrienne STAMPER",2011-02-10,2012-02-07,2017-03-09,2017-03-09,https://patents.google.com/patent/AU2012214592B2/en,
