search URL:,https://patents.google.com/?assignee=CORIUM+INTERNATIONAL+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
AU-2014249471-B2,Microprojection applicators ,"Corium International, Inc.","Doug Bourne, Anthony Le, Ashutosh Shastry, Parminder Singh, Robert Wade Worsham",2013-03-12,2014-03-07,2019-01-24,2019-01-24,https://patents.google.com/patent/AU2014249471B2/en,
US-2016135895-A1,Medical device packaging ,"Corium International, Inc.","Adrian L. Faasse, Parminder Singh",2014-11-07,2015-11-06,2016-05-19,,https://patents.google.com/patent/US20160135895A1/en,https://patentimages.storage.googleapis.com/da/c8/20/48fd3c9ac6ca41/US20160135895A1-20160519-D00000.png
US-2018185298-A1,Transdermal Adhesive Composition Comprising A Poorly Soluble Therapeutic Agent ,"Corium International, Inc.","Amit K. Jain, Eun Soo Lee, Parminder Singh",2015-06-22,2016-06-22,2018-07-05,,https://patents.google.com/patent/US20180185298A1/en,https://patentimages.storage.googleapis.com/e9/28/13/1be6253d0e10fc/US20180185298A1-20180705-D00000.png
AU-2014237279-B2,"Microarray with polymer-free microstructures, methods of making, and methods of use ","Corium International, Inc.","Guohua Chen, Zhongli Ding, Parminder Singh",2013-03-15,2014-03-10,2018-11-22,2018-11-22,https://patents.google.com/patent/AU2014237279B2/en,
US-2016058992-A1,Microstructure array for delivery of active agents ,"Corium International, Inc.","Guohua Chen, Sahitya Katikaneni, Esi Ghartey-Tagoe, Parminder Singh",2014-08-29,2015-08-28,2016-03-03,,https://patents.google.com/patent/US20160058992A1/en,https://patentimages.storage.googleapis.com/28/74/3a/b4ac573a502788/US20160058992A1-20160303-D00000.png
US-2007118093-A1,High-speed jet devices for drug delivery ,"Von Muhlen Marcio G, Laleh Jalilian, Menzies Chen, Ravi Srinivasan, Fletcher Daniel A","Marcio von Muhlen, Laleh Jalilian, Menzies Chen, Ravi Srinivasan, Daniel Fletcher",2005-06-20,2006-06-20,2007-05-24,,https://patents.google.com/patent/US20070118093A1/en,https://patentimages.storage.googleapis.com/15/57/3d/2cb5711613ca35/US20070118093A1-20070524-D00000.png
KR-20180127315-A,System and method for transdermal transdermal administration ,"코리움 인터네셔널, 인크.","은 수 이, 아미트 케이 자인, 파민더 싱",2015-12-30,2016-12-30,2018-11-28,,https://patents.google.com/patent/KR20180127315A/en,https://patentimages.storage.googleapis.com/1c/7e/42/5fbcc7f481cf30/pct00002.png
US-2015080437-A1,"Topical adhesive composition, and device, for improving aesthetic appearance of skin ","Corium International, Inc.","Eun Soo Lee, Appala Sagi, Parminder Singh",2013-09-17,2014-09-17,2015-03-19,,https://patents.google.com/patent/US20150080437A1/en,https://patentimages.storage.googleapis.com/79/ac/6c/713812feb47eb3/US20150080437A1-20150319-D00001.png
US-2016067176-A1,"Microstructure array, methods of making, and methods of use ","Corium International, Inc.","Zhongli Ding, Guohua Chen, Parminder Singh",2014-09-04,2015-09-02,2016-03-10,,https://patents.google.com/patent/US20160067176A1/en,https://patentimages.storage.googleapis.com/92/14/2b/d56a7aa11ff827/US20160067176A1-20160310-D00000.png
US-2016374939-A1,"Microarray for delivery of therapeutic agent, methods of use, and methods of making ","Corium International, Inc.","Ashutosh Shastry, Adrian Faasse, Parminder Singh",2015-06-29,2016-06-28,2016-12-29,,https://patents.google.com/patent/US20160374939A1/en,https://patentimages.storage.googleapis.com/43/88/fe/d0757dd483ad56/US20160374939A1-20161229-D00000.png
US-10016372-B2,Transdermal delivery systems with pharmacokinetics bioequivalent to oral delivery ,"Corium International, Inc.","Parminder Singh, Eun Soo Lee, Amit K. Jain",2016-07-27,2017-07-26,2018-07-10,2018-07-10,https://patents.google.com/patent/US10016372B2/en,https://patentimages.storage.googleapis.com/16/1f/fc/078f1959c50ed2/US10016372-20180710-D00001.png
US-RE45666-E,Preparation of hydrophilic pressure sensitive adhesives having optimized adhesive properties ,"A.V. Topchiev Institute Of Petrochemical Synthesis, Corium International, Inc.","Mikhail M. Feldstein, Nicolai A. Platè, Anatoly E. Chalykh, Gary W. Cleary",2000-07-07,2013-02-06,2015-09-08,2015-09-08,https://patents.google.com/patent/USRE45666E1/en,https://patentimages.storage.googleapis.com/92/d6/28/d4310d2ead5d05/USRE045666-20150908-D00001.png
AU-2014200648-B2,Solvent-cast microneedle arrays containing active ,"Corium International, Inc.","Danir F. Bayramov, Danny Lee Bowers, Guohua Chen, Andy Klemm, Steven Richard Klemm, Parminder Singh, Joseph C. Trautman, Robert Wade Worsham",2007-04-16,2014-02-06,2015-09-24,2015-09-24,https://patents.google.com/patent/AU2014200648B2/en,
US-10300025-B2,Donepezil transdermal delivery system ,"Corium, Inc.","Eun Soo Lee, Amit K. Jain, Parminder Singh",2016-07-27,2017-07-26,2019-05-28,2019-05-28,https://patents.google.com/patent/US10300025B2/en,https://patentimages.storage.googleapis.com/24/d4/8f/1bef53fc3d3a82/US10300025-20190528-D00000.png
US-2018028466-A1,Memantine transdermal delivery systems ,"Corium International, Inc.","Eun Soo Lee, Parminder Singh, Appala Sagi, Amit K. Jain",2016-07-27,2017-07-26,2018-02-01,,https://patents.google.com/patent/US20180028466A1/en,https://patentimages.storage.googleapis.com/d8/1c/91/8aa64fe2dbf39a/US20180028466A1-20180201-D00000.png
AU-2012202197-B2,Adhesive composition ,"A.V. Topchiev Institute Of Petrochemical Synthesis, Corium International, Inc.","Sergey Antonov, Gary W. Cleary, Valery G. Kulichikhin, Parminder Singh",2004-08-05,2012-04-16,2015-01-29,2015-01-29,https://patents.google.com/patent/AU2012202197B2/en,
